yts_codearticle;yts_tariftiers;yts_datedebut;yts_datefin;yts_prixnet
OP075;003;01/01/2018 00:00;31/12/2099 00:00;57,2
OP076;001;01/01/2018 00:00;31/12/2099 00:00;1493,75
OP076;003;01/01/2018 00:00;31/12/2099 00:00;1493,75
OP077;001;01/01/2018 00:00;31/12/2099 00:00;48,0
OP077;003;01/01/2018 00:00;31/12/2099 00:00;48,0
OP078;001;01/01/2018 00:00;31/12/2099 00:00;675,0
OP078;003;01/01/2018 00:00;31/12/2099 00:00;675,0
OP079;001;01/01/2018 00:00;31/12/2099 00:00;292,0
OP079;003;01/01/2018 00:00;31/12/2099 00:00;292,0
OP080;001;01/01/2018 00:00;31/12/2099 00:00;2945,0
OP080;003;01/01/2018 00:00;31/12/2099 00:00;2945,0
OP081;001;01/01/2018 00:00;31/12/2099 00:00;2,52
OP081;003;01/01/2018 00:00;31/12/2099 00:00;2,52
OP082;001;01/01/2018 00:00;31/12/2099 00:00;200,0
OP082;003;01/01/2018 00:00;31/12/2099 00:00;200,0
OP083;001;01/01/2018 00:00;31/12/2099 00:00;7,6
OP083;003;01/01/2018 00:00;31/12/2099 00:00;7,6
OP084;001;01/01/2018 00:00;31/12/2099 00:00;600,0
OP084;003;01/01/2018 00:00;31/12/2099 00:00;600,0
HYBESAFE1;001;01/01/2018 00:00;31/12/2099 00:00;136,0
HYBESAFE1;003;01/01/2018 00:00;31/12/2099 00:00;136,0
HYBESAFE2;001;01/01/2018 00:00;31/12/2099 00:00;218,0
HYBESAFE2;003;01/01/2018 00:00;31/12/2099 00:00;218,0
HYBESAFE3;001;01/01/2018 00:00;31/12/2099 00:00;332,0
HYBESAFE3;003;01/01/2018 00:00;31/12/2099 00:00;332,0
HYBESAFE4;001;01/01/2018 00:00;31/12/2099 00:00;487,0
HYBESAFE4;003;01/01/2018 00:00;31/12/2099 00:00;487,0
D150;001;01/01/2018 00:00;31/12/2099 00:00;22,0
D151;001;01/01/2018 00:00;31/12/2099 00:00;31,0
D152;001;01/01/2018 00:00;31/12/2099 00:00;54,0
D152;003;01/01/2018 00:00;31/12/2099 00:00;75,0
D153;001;01/01/2018 00:00;31/12/2099 00:00;44,0
D151;003;01/01/2018 00:00;31/12/2099 00:00;31,0
D153;003;01/01/2018 00:00;31/12/2099 00:00;44,0
D154;001;01/01/2018 00:00;31/12/2099 00:00;3,0
D154;003;01/01/2018 00:00;31/12/2099 00:00;3,0
ENV90;001;01/01/2018 00:00;31/12/2099 00:00;7,01
ENV90;003;01/01/2018 00:00;31/12/2099 00:00;7,01
HY501;003;01/01/2018 00:00;31/12/2099 00:00;89,52
HY501;001;01/01/2018 00:00;31/12/2099 00:00;98,47
ENV42;001;01/01/2018 00:00;31/12/2099 00:00;74,8
ENV42;003;01/01/2018 00:00;31/12/2099 00:00;65,0
CDUO;001;01/01/2018 00:00;31/12/2099 00:00;95,0
CDUO;003;01/01/2018 00:00;31/12/2099 00:00;95,0
CBAIN;001;01/01/2018 00:00;31/12/2099 00:00;75,0
CBAIN;003;01/01/2018 00:00;31/12/2099 00:00;75,0
D044;003;01/01/2018 00:00;31/12/2099 00:00;86,0
D038;003;01/01/2018 00:00;31/12/2099 00:00;53,0
D150;003;01/01/2018 00:00;31/12/2099 00:00;22,0
PODOBOUTONIN;;01/01/2018 00:00;31/12/2099 00:00;3,2
PODOBOUTONOUT;;01/01/2018 00:00;31/12/2099 00:00;3,2
CEDOCMA;;01/01/2018 00:00;31/12/2099 00:00;14,5
PODOBARREIN;;01/01/2018 00:00;31/12/2099 00:00;18,1
PODOBARREOUT;;01/01/2018 00:00;31/12/2099 00:00;18,1
PODOBOUTONIN25;;01/01/2018 00:00;31/12/2099 00:00;3,2
