gp_naturepieceg;gp_souche;gp_numero;gp_datepiece;gp_tiers;gp_representant;gp_totalht;gp_totalttc
FAC;;VTE/2021/05304;29/09/2021;RABOBANK;HELIN;729,3;875,16
FAC;;VTE/2021/05305;29/09/2021;POLERHENAN;GASSM;1297,9;1557,48
FAC;;VTE/2021/05306;29/09/2021;TARGETSK91;HELIN;134,79;161,75
FAC;;VTE/2021/06681;25/11/2021;VINCISTPR;CORIAT;555,72;666,86
FAC;;VTE/2021/06682;25/11/2021;INSTITVAUL;CORIAT;160,15;192,18
FAC;;VTE/2021/06683;25/11/2021;MODERNOUTI;DONNE;372,74;447,29
FAC;;VTE/2021/06684;25/11/2021;MAICHATBOU;CDESUDEST;1930,82;2316,98
FAC;;VTE/2021/06685;26/11/2021;CIMBIOSE94;DELBA;187,1;224,52
FAC;;VTE/2021/06686;26/11/2021;CRISTALTH;WURTZ;375,0;450,0
FAC;;VTE/2021/06687;26/11/2021;GOUDY;MENIRI;532,7;639,24
FAC;;VTE/2021/06688;26/11/2021;ALSAORTH68;WURTZ;121,0;145,2
FAC;;VTE/2021/06689;26/11/2021;ATALUMIN69;CORIAT;487,0;584,4
FAC;;VTE/2021/06690;26/11/2021;MAIMONT64;SAID;348,0;417,6
FAC;;VTE/2021/06691;26/11/2021;CONSEILVAL;CDESUDEST;365,5;438,6
FAC;;VTE/2021/06692;26/11/2021;COMVERMA02;SAIDI;321,0;385,2
FAC;;VTE/2021/05307;29/09/2021;RODA;ADLER;116,34;139,61
FAC;;VTE/2021/05308;29/09/2021;THANRYTINT;ZMUDA;112,5;135,0
FAC;;VTE/2021/05309;29/09/2021;JDAMOPTI24;DELBA;261,1;313,32
FAC;;VTE/2021/05310;29/09/2021;ACCESSOLUT;DELBA;128,0;153,6
FAC;;VTE/2021/05311;29/09/2021;BRASSSEB38;DELBA;87,6;105,12
FAC;;VTE/2021/05312;29/09/2021;DELEU;HESS;344,0;412,8
FAC;;VTE/2021/05313;29/09/2021;UNODIS;ZMUDA;92,7;111,24
FAC;;VTE/2021/05314;29/09/2021;GAECLAVOIE;DELBA;246,0;295,2
FAC;;VTE/2021/05315;29/09/2021;VILLETTE28;DELBA;203,4;244,08
FAC;;VTE/2021/05316;29/09/2021;THOUVENINF;ZMUDA;87,35;104,82
FAC;;VTE/2021/05317;29/09/2021;BOUCHCENTR;DELBA;178,75;214,5
FAC;;VTE/2021/05318;29/09/2021;LECLERCQ59;DELBA;96,45;115,74
FAC;;VTE/2021/05319;29/09/2021;KINEGENN92;BOUL;135,54;162,65
FAC;;VTE/2021/05320;29/09/2021;BPSBESAN25;HELIN;90,0;108,0
FAC;;VTE/2021/05321;29/09/2021;ATEIS;HESS;110,7;132,84
FAC;;VTE/2021/05322;29/09/2021;SYNDICBRIO;ZMUDA;102,12;122,54
FAC;;VTE/2021/05323;29/09/2021;DRBOGDEVA;DECRO;82,3;98,76
FAC;;VTE/2021/05324;29/09/2021;BAILACTE59;HELIN;258,0;309,6
FAC;;VTE/2021/05325;29/09/2021;HILDENBSAN;GASSM;310,77;372,92
FAC;;VTE/2021/05326;29/09/2021;MAISURGER;ADLER;368,1;441,72
FAC;;VTE/2021/05327;29/09/2021;ALLIANZM60;LOYERJ;207,2;248,64
FAC;;VTE/2021/05328;29/09/2021;PGSHOUX28;DELBA;234,45;281,34
FAC;;VTE/2021/05334;30/09/2021;GIEN;DOSSA;327,1;392,52
FAC;;VTE/2021/05335;30/09/2021;MAIBUSSI;MENIRI;182,95;219,54
FAC;;VTE/2021/05336;30/09/2021;PIGEONARGE;BESCO;754,0;904,8
FAC;;VTE/2021/05337;30/09/2021;EHPADCON27;LELEU;131,72;158,06
FAC;;VTE/2021/05369;01/10/2021;MAICORDES;VANDEL;136,7;164,04
FAC;;VTE/2021/05338;30/09/2021;SATHYAMA84;LUKOW;1036,02;1243,22
FAC;;VTE/2021/05339;30/09/2021;PARSTEFA67;SAID;217,92;261,5
FAC;;VTE/2021/05340;30/09/2021;ROUSSEAUNE;DOSSA;258,0;309,6
FAC;;VTE/2021/05341;30/09/2021;HBFULLERA;DEVAL;1013,04;1215,65
FAC;;VTE/2021/05342;30/09/2021;CABINETNUS;LUTZ;239,89;287,87
FAC;;VTE/2021/05343;30/09/2021;MAIBEVEN84;LUKOW;518,18;621,82
FAC;;VTE/2021/05344;30/09/2021;FUTURALI82;VANDEL;261,06;313,27
FAC;;VTE/2021/05345;30/09/2021;PORTEEUR67;LUTZ;439,71;527,65
FAC;;VTE/2021/05346;30/09/2021;FUTURALI82;VANDEL;340,72;408,86
FAC;;VTE/2021/05347;30/09/2021;SAINTGERY;EVRARD;230,12;276,14
FAC;;VTE/2021/06709;26/11/2021;CARROVINCE;CDESUDEST;437,6;525,12
FAC;;VTE/2021/06944;06/12/2021;PAPRECGA28;DELBA;1627,0;1952,4
FAC;;VTE/2021/06721;29/11/2021;CREDIMUT74;DONNE;400,69;480,83
FAC;;VTE/2021/06722;29/11/2021;MONTIGNY57;LEONE;196,49;235,79
FAC;;VTE/2021/06723;29/11/2021;LYCCOROT59;EVRARD;62,13;74,56
FAC;;VTE/2021/05348;30/09/2021;SEDEAVIGNO;LUKOW;297,52;357,02
FAC;;VTE/2021/05349;30/09/2021;MAISCHWO68;WURTZ;121,0;145,2
FAC;;VTE/2021/05350;30/09/2021;BMSHULTE57;XKAR;151,32;181,58
FAC;;VTE/2021/05351;30/09/2021;FUTURALI82;VANDEL;243,06;291,67
FAC;;VTE/2021/05352;30/09/2021;TRANSPOLAN;SAID;370,0;444,0
FAC;;VTE/2021/05353;30/09/2021;LJTRUCKSMO;LUKOW;660,68;792,82
FAC;;VTE/2021/05354;30/09/2021;BUREAUMATT;CORIAT;609,7;731,64
FAC;;VTE/2021/05355;30/09/2021;SIGNAT;JOBBI;813,18;975,82
FAC;;VTE/2021/05356;30/09/2021;EUROVIAF;LEONE;534,1;640,92
FAC;;VTE/2021/05357;30/09/2021;COURTIHE56;LESUR;189,61;227,53
FAC;;VTE/2021/05358;30/09/2021;AJOURAVIG;LUKOW;332,82;399,38
FAC;;VTE/2021/05359;30/09/2021;2SSIGNAL;LUKOW;173,0;207,6
FAC;;VTE/2021/05360;30/09/2021;OVIMPEXGRI;LUKOW;658,0;789,6
FAC;;VTE/2021/05361;30/09/2021;STEDCOGE24;MENIRI;930,55;1116,66
FAC;;VTE/2021/05362;30/09/2021;CHANNELFRE;LUKOW;431,15;517,38
FAC;;VTE/2021/05363;30/09/2021;MARIOMORET;LUKOW;309,0;370,8
FAC;;VTE/2021/05364;30/09/2021;MAISONOUST;LUKOW;233,0;279,6
FAC;;VTE/2021/05365;30/09/2021;ECMURGAL68;WURTZ;660,16;792,19
FAC;;VTE/2021/06724;29/11/2021;ASSOSTDID;LUKOW;197,59;237,11
FAC;;VTE/2021/06725;29/11/2021;ESMUNDOLSH;DEVAL;636,0;763,2
FAC;;VTE/2021/06726;29/11/2021;EREAHEROUV;LELEU;168,5;202,2
FAC;;VTE/2021/06727;29/11/2021;PHARMBERCK;BLASS;872,16;1046,59
FAC;;VTE/2021/06728;29/11/2021;CREDIMSM38;CDESUDEST;2124,37;2549,24
FAC;;VTE/2021/06729;29/11/2021;BERTHAUT01;DONNE;117,85;141,42
FAC;;VTE/2021/06730;29/11/2021;LOGIDISCA;LELEU;270,51;324,61
FAC;;VTE/2021/06731;29/11/2021;BEGLARSP69;CORIAT;192,8;231,36
FAC;;VTE/2021/06732;29/11/2021;CRISTALTH;WURTZ;387,0;464,4
FAC;;VTE/2021/06733;29/11/2021;MAISONLEBE;WEISS;546,5;655,8
FAC;;VTE/2021/06734;29/11/2021;MARECHALLE;SAIDI;332,14;398,57
FAC;;VTE/2021/06735;29/11/2021;ALPACI;DEVAL;275,04;330,05
FAC;;VTE/2021/06736;29/11/2021;SINIATMAZ;LUKOW;230,46;276,55
FAC;;VTE/2021/06737;29/11/2021;VPIBLIES;LEONE;370,12;444,14
FAC;;VTE/2021/06738;29/11/2021;CEABAGNOLS;CDESUDEST;2195,65;2634,78
FAC;;VTE/2021/06739;29/11/2021;CICAL;DEVAL;1563,0;1875,6
FAC;;VTE/2021/06740;29/11/2021;VIERLING67;DEVAL;598,53;718,24
FAC;;VTE/2021/06741;29/11/2021;COFIMECOLM;WEISS;597,85;717,42
FAC;;VTE/2021/06745;30/11/2021;BMPOYONNAX;DONNE;439,45;527,34
FAC;;VTE/2021/06746;30/11/2021;ENDIVESDOU;SAIDI;91,2;109,44
FAC;;VTE/2021/06747;30/11/2021;CAMPOURC82;VANDEL;178,55;214,26
FAC;;VTE/2021/06750;30/11/2021;MAIBLODEL;WEISS;145,04;174,05
FAC;;VTE/2021/06752;30/11/2021;HAUTOTRE22;BESCO;102,3;122,76
FAC;;VTE/2021/06753;30/11/2021;MAISTLBITC;LEONE;258,0;309,6
FAC;;VTE/2021/06754;30/11/2021;CHAPEISO68;WURTZ;392,25;470,7
FAC;;VTE/2021/06755;30/11/2021;MEFFREGIG;LUKOW;198,0;237,6
FAC;;VTE/2021/06756;30/11/2021;POLAIRFL74;DONNE;222,68;267,22
FAC;;VTE/2021/05366;30/09/2021;TERRALPO34;DUMON;143,15;171,78
FAC;;VTE/2021/05367;30/09/2021;WEBERCER68;WURTZ;552,0;662,4
FAC;;VTE/2021/05368;30/09/2021;BOISECOS74;DONNE;381,14;457,37
FAC;;VTE/2021/05372;04/10/2021;RLISOVEN59;HELIN;171,0;205,2
FAC;;VTE/2021/05374;04/10/2021;CABPER;CORIAT;417,0;500,4
FAC;;VTE/2021/05375;04/10/2021;ARAPLAST69;CORIAT;296,71;356,05
FAC;;VTE/2021/05376;27/09/2021;ARAPLAST69;CORIAT;228,44;274,13
FAC;;VTE/2021/05377;04/10/2021;LILLYSCA82;VANDEL;168,45;202,14
FAC;;VTE/2021/05378;04/10/2021;TRAVAUXBEA;DELBA;255,2;306,24
FAC;;VTE/2021/05379;30/09/2021;ATSPUSIG69;CORIAT;431,16;517,39
FAC;;VTE/2021/05380;04/10/2021;CABCHRETIE;ZMUDA;123,0;147,6
FAC;;VTE/2021/05381;04/10/2021;MMELAFOSSE;HESS;92,7;111,24
FAC;;VTE/2021/05382;04/10/2021;AGCTRENQ31;DECRO;129,24;155,09
FAC;;VTE/2021/05383;04/10/2021;SCMDESBUTT;HELIN;154,0;184,8
FAC;;VTE/2021/05384;04/10/2021;DECHAUMET;DELBA;178,75;214,5
FAC;;VTE/2021/05385;04/10/2021;BOULNDGR76;DECRO;199,38;239,26
FAC;;VTE/2021/06757;30/11/2021;COUT2FST56;LESUR;975,49;1170,59
FAC;;VTE/2021/06758;30/11/2021;COSTEDOAT;SAID;1075,12;1290,14
FAC;;VTE/2021/06759;30/11/2021;BITCHEFIXA;LEONE;142,44;170,93
FAC;;VTE/2021/06760;30/11/2021;MAICONLIE;PENAR;157,0;188,4
FAC;;VTE/2021/06761;30/11/2021;CTMAURAY56;LESUR;515,98;619,18
FAC;;VTE/2021/06762;30/11/2021;BOUBIELA;SAIDI;307,12;368,54
FAC;;VTE/2021/06763;30/11/2021;OURSBLAN46;VANDEL;652,7;783,24
FAC;;VTE/2021/06764;30/11/2021;CREMUTSA83;CDESUDEST;2549,12;3058,94
FAC;;VTE/2021/06765;30/11/2021;MAIBENIFO;EVRARD;132,5;159,0
FAC;;VTE/2021/06766;30/11/2021;CEDUNLOP;SAIDI;343,22;411,86
FAC;;VTE/2021/06767;30/11/2021;GIRALORANG;LUKOW;422,07;506,48
FAC;;VTE/2021/06768;30/11/2021;MAIRIESTDI;LUKOW;319,14;382,97
FAC;;VTE/2021/06769;30/11/2021;CCMONTAU82;VANDEL;231,76;278,11
FAC;;VTE/2021/06770;30/11/2021;WEGGSJAC34;DUMON;209,26;251,11
FAC;;VTE/2021/06771;30/11/2021;LYCROOSEV;WURTZ;285,33;342,4
FAC;;VTE/2021/06772;30/11/2021;EXEKIA;SAID;1405,64;1686,77
FAC;;VTE/2021/05386;04/10/2021;CARTEBLA94;BOUL;154,0;184,8
FAC;;VTE/2021/05387;04/10/2021;LEGTA;HELIN;290,0;348,0
FAC;;VTE/2021/05388;04/10/2021;DRKHOURI;ZMUDA;150,0;180,0
FAC;;VTE/2021/05389;04/10/2021;RESTERMONT;HESS;179,5;215,4
FAC;;VTE/2021/05390;04/10/2021;AUBSTHUBER;HESS;213,6;256,32
FAC;;VTE/2021/05391;04/10/2021;LACONFIANC;DELBA;290,0;348,0
FAC;;VTE/2021/05392;04/10/2021;DRLEDOUX;HESS;103,0;123,6
FAC;;VTE/2021/05393;04/10/2021;AFEVPARI75;DELBA;363,5;436,2
FAC;;VTE/2021/05394;04/10/2021;DEMENAGNOE;BOUL;158,55;190,26
FAC;;VTE/2021/05395;04/10/2021;JARDJULIE;ZMUDA;163,0;195,6
FAC;;VTE/2021/05396;04/10/2021;H2UNOISY93;LOYERJ;199,38;239,26
FAC;;VTE/2021/05397;04/10/2021;RATPFO;DECRO;441,25;529,5
FAC;;VTE/2021/05398;04/10/2021;LAFERMELAV;DELBA;171,0;205,2
FAC;;VTE/2021/05399;04/10/2021;BRILLANTBR;HELIN;240,92;289,1
FAC;;VTE/2021/06961;07/12/2021;ETLAUTOA45;DOSSA;212,4;254,88
FAC;;VTE/2021/06962;07/12/2021;PROMOCAT57;LEONE;178,0;213,6
FAC;;VTE/2021/06963;07/12/2021;ENTPUJOL34;DUMON;72,95;87,54
FAC;;VTE/2021/06773;30/11/2021;EXEKIA;SAID;1291,34;1549,61
FAC;;VTE/2021/06774;30/11/2021;STRAGIMO;LOYERJ;110,7;132,84
FAC;;VTE/2021/06775;30/11/2021;HOTFRANCE;DELBA;507,0;608,4
FAC;;VTE/2021/06776;30/11/2021;ALSBLABA44;DELBA;103,0;123,6
FAC;;VTE/2021/06777;30/11/2021;BLASDESM59;HESS;179,13;214,96
FAC;;VTE/2021/06778;30/11/2021;ORTHOSTECZ;DECRO;75,0;90,0
FAC;;VTE/2021/06779;30/11/2021;CEDHPARIS;DECRO;90,3;108,36
FAC;;VTE/2021/06780;30/11/2021;MAILATUR06;HELIN;156,6;187,92
FAC;;VTE/2021/06781;30/11/2021;CAVESGRENE;DELBA;1894,62;2273,54
FAC;;VTE/2021/06782;30/11/2021;DRGUILLOT;HESS;92,7;111,24
FAC;;VTE/2021/06783;30/11/2021;INTERPHYT;HESS;110,7;132,84
FAC;;VTE/2021/06784;30/11/2021;COURGEON91;DELBA;113,0;135,6
FAC;;VTE/2021/06786;30/11/2021;SCPNOT75PA;HESS;341,4;409,68
FAC;;VTE/2021/06787;30/11/2021;CABGUIRAUT;HESS;120,0;144,0
FAC;;VTE/2021/06788;30/11/2021;LYCGOUSS;DECRO;145,2;174,24
FAC;;VTE/2021/06789;30/11/2021;BOVISFAN06;HELIN;241,53;289,84
FAC;;VTE/2021/06790;30/11/2021;MAIVALFF;GASSM;338,0;405,6
FAC;;VTE/2021/06791;30/11/2021;RAMELLAE53;BOUL;322,64;387,17
FAC;;VTE/2021/06792;30/11/2021;MAISTBERON;HELIN;194,4;233,28
FAC;;VTE/2021/06793;30/11/2021;ATLASCON76;DECRO;70,5;84,6
FAC;;VTE/2021/06794;30/11/2021;INSTITRIVI;HESS;75,13;90,16
FAC;;VTE/2021/06795;30/11/2021;TOP21;DELBA;213,6;256,32
FAC;;VTE/2021/06796;30/11/2021;LEHAVREGRO;BOUL;258,0;309,6
FAC;;VTE/2021/06797;30/11/2021;ECRINSOI44;BOUL;178,0;213,6
FAC;;VTE/2021/06798;30/11/2021;ORTHOSIGAL;HESS;116,81;140,17
FAC;;VTE/2021/06799;30/11/2021;ETSLEMAIT;HESS;206,45;247,74
FAC;;VTE/2021/06800;30/11/2021;FRECHELOMB;DECRO;507,0;608,4
FAC;;VTE/2021/06801;30/11/2021;CUISENTR44;BOUL;224,0;268,8
FAC;;VTE/2021/06802;30/11/2021;PMI;HESS;110,0;132,0
FAC;;VTE/2021/06803;30/11/2021;BLANQUETTE;DECRO;169,0;202,8
FAC;;VTE/2021/06804;30/11/2021;DRLIGNERES;DELBA;114,0;136,8
FAC;;VTE/2021/06811;01/12/2021;COLSTHER;BOUL;70,63;84,76
FAC;;VTE/2021/06812;01/12/2021;ABSCISSE44;DELBA;135,0;162,0
FAC;;VTE/2021/06813;01/12/2021;GEODESS;GASSM;100,0;120,0
FAC;;VTE/2021/06814;01/12/2021;IMMOADYAR;HELIN;475,68;570,82
FAC;;VTE/2021/06815;01/12/2021;MAIJALLA57;ADLER;160,0;192,0
FAC;;VTE/2021/06816;01/12/2021;LOIREINOX;BOUL;235,48;282,58
FAC;;VTE/2021/06817;01/12/2021;TERPAINS44;BOUL;346,2;415,44
FAC;;VTE/2021/06818;01/12/2021;RESTTANDIN;HELIN;284,57;341,48
FAC;;VTE/2021/06819;01/12/2021;BDJM;ADLER;124,0;148,8
FAC;;VTE/2021/06820;01/12/2021;PALOMAROUE;DELBA;86,0;103,2
FAC;;VTE/2021/06821;01/12/2021;WERLEPHA57;ADLER;160,0;192,0
FAC;;VTE/2021/06822;01/12/2021;BORELERI04;DECRO;111,0;133,2
FAC;;VTE/2021/06823;01/12/2021;STEARTIN75;HELIN;93,84;112,61
FAC;;VTE/2021/06824;01/12/2021;GAECNDBOIS;HESS;114,0;136,8
FAC;;VTE/2021/06825;01/12/2021;LEDETOUR;HESS;141,1;169,32
FAC;;VTE/2021/06826;01/12/2021;DOUILLETGI;HELIN;104,0;124,8
FAC;;VTE/2021/06827;01/12/2021;GARAGELLEE;POIRI;178,0;213,6
FAC;;VTE/2021/06828;01/12/2021;STUDIOHELL;LOYERJ;148,0;177,6
FAC;;VTE/2021/06829;01/12/2021;CONCEPTMAS;HESS;131,0;157,2
FAC;;VTE/2021/06830;01/12/2021;JEFFMICRO;HELIN;148,0;177,6
FAC;;VTE/2021/06831;01/12/2021;EXPLOITMAR;ADLER;75,0;90,0
FAC;;VTE/2021/06832;01/12/2021;GSFPLUTON;BOUL;311,92;374,3
FAC;;VTE/2021/06833;01/12/2021;MAKAMALI59;DECRO;150,0;180,0
FAC;;VTE/2021/07531;23/12/2021;LAVOMASR76;HESS;388,8;466,56
FAC;;VTE/2021/06834;01/12/2021;CREAPIX;DELBA;118,17;141,8
FAC;;VTE/2021/06835;01/12/2021;CCDOLLIOU;DELBA;178,0;213,6
FAC;;VTE/2021/06836;01/12/2021;DENTABIKHA;ADLER;102,0;122,4
FAC;;VTE/2021/06837;01/12/2021;DRRAZAFIMA;HESS;95,0;114,0
FAC;;VTE/2021/06838;01/12/2021;CLOSSET;DELBA;103,0;123,6
FAC;;VTE/2021/06839;01/12/2021;SCMDRGUILB;DECRO;148,0;177,6
FAC;;VTE/2021/06840;01/12/2021;FLDEPEAU04;DECRO;133,67;160,4
FAC;;VTE/2021/06841;01/12/2021;PHARMENGEL;ADLER;177,6;213,12
FAC;;VTE/2021/06842;01/12/2021;CONSTRUB77;DECRO;209,0;250,8
FAC;;VTE/2021/06843;01/12/2021;IDLOGIST91;VANTO;326,68;392,02
FAC;;VTE/2021/06844;01/12/2021;DRPAVAGEAU;HESS;124,0;148,8
FAC;;VTE/2021/06845;01/12/2021;BOUCHENTRE;LOYERJ;109,0;130,8
FAC;;VTE/2021/06846;01/12/2021;VANDERSAND;DELBA;135,5;162,6
FAC;;VTE/2021/06847;01/12/2021;LIBRAIRO67;SCHWAR;155,0;186,0
FAC;;VTE/2021/06848;01/12/2021;INFMARS;DECRO;172,0;206,4
FAC;;VTE/2021/06849;01/12/2021;CABECOCH59;HESS;126,0;151,2
FAC;;VTE/2021/06850;01/12/2021;MDELABYL59;DECRO;104,0;124,8
FAC;;VTE/2021/06851;01/12/2021;CASSAGNEJP;BOUL;86,0;103,2
FAC;;VTE/2021/06852;01/12/2021;EUROPROCE;GASSM;330,0;396,0
FAC;;VTE/2021/06853;01/12/2021;ATEL109L91;DELBA;132,97;159,56
FAC;;VTE/2021/06854;01/12/2021;DEYBACH;ADLER;75,0;90,0
FAC;;VTE/2021/06855;01/12/2021;CAPSULECYC;BOUL;130,0;156,0
FAC;;VTE/2021/06856;01/12/2021;ABBAYEBELM;HELIN;178,0;213,6
FAC;;VTE/2021/06857;01/12/2021;CIAN;BOUL;208,12;249,74
FAC;;VTE/2021/06858;02/12/2021;PHARMSONCO;ZMUDA;95,0;114,0
FAC;;VTE/2021/06859;02/12/2021;LACOSTEBRI;DECRO;642,29;770,75
FAC;;VTE/2021/06860;02/12/2021;SCIJETS14;BOUL;160,0;192,0
FAC;;VTE/2021/06861;02/12/2021;MAIEBREON;ADLER;195,4;234,48
FAC;;VTE/2021/06862;02/12/2021;ADYFOR;HELIN;176,56;211,87
FAC;;VTE/2021/06863;02/12/2021;HEIM;GASSM;172,0;206,4
FAC;;VTE/2021/06864;02/12/2021;WIDLING;HESS;310,0;372,0
FAC;;VTE/2021/06865;02/12/2021;STEHALTON;ZMUDA;190,0;228,0
FAC;;VTE/2021/06866;02/12/2021;DESLANDE92;HESS;88,0;105,6
FAC;;VTE/2021/06867;02/12/2021;TRANSPEJY;HELIN;498,0;597,6
FAC;;VTE/2021/06979;07/12/2021;CALVEZEL22;BESCO;498,0;597,6
FAC;;VTE/2021/06868;02/12/2021;DEC2HASNON;BOUL;86,0;103,2
FAC;;VTE/2021/06869;02/12/2021;GPAGREZ;DELBA;178,0;213,6
FAC;;VTE/2021/06870;02/12/2021;AQUTERGA05;ADLER;248,0;297,6
FAC;;VTE/2021/06871;02/12/2021;LABORIEDID;DELBA;179,0;214,8
FAC;;VTE/2021/06872;02/12/2021;PHARMZAK73;HELIN;115,0;138,0
FAC;;VTE/2021/06873;02/12/2021;GRIMAULT59;DECRO;104,0;124,8
FAC;;VTE/2021/06874;02/12/2021;ERETRA;DELBA;172,0;206,4
FAC;;VTE/2021/06875;02/12/2021;GEISTEL;GASSM;115,38;138,46
FAC;;VTE/2021/06876;02/12/2021;DRROSENTHI;ZMUDA;92,7;111,24
FAC;;VTE/2021/06877;02/12/2021;LABOHARDIE;HESS;120,62;144,74
FAC;;VTE/2021/06878;02/12/2021;LEBRAUTR87;DECRO;1785,73;2142,88
FAC;;VTE/2021/06879;02/12/2021;MMEKRAJEVI;DECRO;81,6;97,92
FAC;;VTE/2021/06880;02/12/2021;CCIDIJON;ADLER;402,0;482,4
FAC;;VTE/2021/06881;02/12/2021;HOLDINYP14;DELBA;3108,23;3729,88
FAC;;VTE/2021/06882;02/12/2021;CRPMEMDI76;HESS;110,7;132,84
FAC;;VTE/2021/06883;02/12/2021;DUTHILLE75;DECRO;1138,0;1365,6
FAC;;VTE/2021/06884;02/12/2021;COLFESSENH;WEISS;206,56;247,87
FAC;;VTE/2021/06885;02/12/2021;VIVIERSAUD;BESCO;1045,8;1254,96
FAC;;VTE/2021/06886;02/12/2021;SARLALLI02;SAIDI;602,0;722,4
FAC;;VTE/2021/06887;02/12/2021;RVINCENT74;DONNE;208,8;250,56
FAC;;VTE/2021/06888;02/12/2021;USINOX;WEISS;771,55;925,86
FAC;;VTE/2021/06889;02/12/2021;CMPHPINS31;AMSEL;590,25;708,3
FAC;;VTE/2021/06890;02/12/2021;LUIGIAUT62;EVRARD;260,84;313,01
FAC;;VTE/2021/06891;02/12/2021;OUVAROFF;CDESUDEST;830,32;996,38
FAC;;VTE/2021/06892;02/12/2021;VANHOVE60;SAIDI;84,0;100,8
FAC;;VTE/2021/06909;02/12/2021;CARRORGP31;AMSEL;269,55;323,46
FAC;;VTE/2021/06893;02/12/2021;LPFLEGER;LELEU;165,22;198,26
FAC;;VTE/2021/06894;02/12/2021;SUNAPAYS74;DONNE;159,0;190,8
FAC;;VTE/2021/06895;02/12/2021;COMMULUZEN;SAID;171,71;206,05
FAC;;VTE/2021/06896;02/12/2021;MNETTPLA31;AMSEL;562,08;674,5
FAC;;VTE/2021/06897;02/12/2021;METZERGC68;WURTZ;62,0;74,4
FAC;;VTE/2021/06898;02/12/2021;CYRIUS;LUTZ;208,0;249,6
FAC;;VTE/2021/06899;02/12/2021;COLLWOLF;WURTZ;168,75;202,5
FAC;;VTE/2021/06900;02/12/2021;EQIOMMON44;BESCO;498,0;597,6
FAC;;VTE/2021/06901;02/12/2021;EGGERRION;SAID;1226,0;1471,2
FAC;;VTE/2021/06902;02/12/2021;LIBRAIRI45;DOSSA;243,0;291,6
FAC;;VTE/2021/06903;02/12/2021;COLASMARLY;LEONE;698,16;837,79
FAC;;VTE/2021/06904;02/12/2021;FRANCOISGO;VANDEL;307,62;369,14
FAC;;VTE/2021/06905;02/12/2021;PENOUEST56;LESUR;136,13;163,36
FAC;;VTE/2021/06906;02/12/2021;CERP62800;EVRARD;484,37;581,24
FAC;;VTE/2021/06907;02/12/2021;TEZIERROUM;SAID;126,0;151,2
FAC;;VTE/2021/06908;02/12/2021;CCPAYSAG74;DONNE;133,44;160,13
FAC;;VTE/2021/06910;02/12/2021;PTPLAMBA22;BESCO;264,0;316,8
FAC;;VTE/2021/06911;02/12/2021;TRUFFAUTST;JOBBI;740,5;888,6
FAC;;VTE/2021/06912;02/12/2021;DRSCHLIE68;WURTZ;178,0;213,6
FAC;;VTE/2021/06913;02/12/2021;SILOGE;LELEU;255,35;306,42
FAC;;VTE/2021/06914;02/12/2021;THERMICONT;BLASS;578,7;694,44
FAC;;VTE/2021/06915;02/12/2021;COLLETBEAU;PENAR;473,43;568,12
FAC;;VTE/2021/06916;02/12/2021;COLCOLMA;WEISS;103,82;124,58
FAC;;VTE/2021/06917;02/12/2021;ACTIFFAC57;LEONE;344,0;412,8
FAC;;VTE/2021/06918;02/12/2021;CARBEAUT24;MENIRI;178,55;214,26
FAC;;VTE/2021/06919;02/12/2021;PROMOVIT57;LEONE;972,3;1166,76
FAC;;VTE/2021/06920;02/12/2021;PREFECQUIM;LESUR;245,03;294,04
FAC;;VTE/2021/06921;02/12/2021;BHNSTCON14;LELEU;323,94;388,73
FAC;;VTE/2021/06922;02/12/2021;MUTASANT68;WURTZ;428,4;514,08
FAC;;VTE/2021/06923;02/12/2021;MAIPIEGROS;CDESUDEST;370,66;444,79
FAC;;VTE/2021/06924;02/12/2021;SECAFIALP;EVRARD;842,99;1011,59
FAC;;VTE/2021/06925;02/12/2021;MAIJEGUN;SAID;98,19;117,83
FAC;;VTE/2021/06926;02/12/2021;MAICHATR;DOSSA;254,84;305,81
FAC;;VTE/2021/06927;02/12/2021;BRICOMEL29;LESUR;195,15;234,18
FAC;;VTE/2021/06928;02/12/2021;MAUDENSBOH;SAIDI;104,0;124,8
FAC;;VTE/2021/06929;02/12/2021;COCINEAP31;AMSEL;216,0;259,2
FAC;;VTE/2021/06930;02/12/2021;CAMPINGEQUIHEN;BLASS;832,12;998,54
FAC;;VTE/2021/06931;02/12/2021;COQUILSI22;BESCO;369,05;442,86
FAC;;VTE/2021/06932;02/12/2021;AKEILLKIRC;LUTZ;1594,58;1913,5
FAC;;VTE/2021/06933;02/12/2021;MAISALAIS;CDESUDEST;1619,16;1942,99
FAC;;VTE/2021/06934;02/12/2021;CENTREDI27;LELEU;196,6;235,92
FAC;;VTE/2021/06935;02/12/2021;HORLAUCH68;WEISS;451,99;542,39
FAC;;VTE/2021/06936;02/12/2021;ROUSSELOT;LUKOW;518,55;622,26
FAC;;VTE/2021/06937;02/12/2021;DUPUCH;SAID;372,56;447,07
FAC;;VTE/2021/06938;02/12/2021;SAVELYSBRU;EVRARD;1056,87;1268,24
FAC;;VTE/2021/06939;02/12/2021;NOUGATSILV;LUKOW;118,2;141,84
FAC;;VTE/2021/06940;02/12/2021;CMFESSEN68;WEISS;312,85;375,42
FAC;;VTE/2021/06941;02/12/2021;CREDITSTJE;LUTZ;1254,0;1504,8
FAC;;VTE/2021/06943;06/12/2021;AVOCATLANG;DELBA;203,4;244,08
